chromosome	start	end	segVal	sample
13	19029568	53485048	0.990177682001678	TCGA-24-2024
13	53485073	82979632	1.05354802076406	TCGA-24-2024
13	82979918	110599453	1.09058787453455	TCGA-24-2024
13	110615029	114236240	2	TCGA-24-2024
13	114244269	115106996	2.79859978904476	TCGA-24-2024
14	20203125	22079038	2	TCGA-24-2024
14	22083365	50517910	1.04808092730523	TCGA-24-2024
14	50518129	84010872	1.00439361988321	TCGA-24-2024
14	84014276	88047179	2.30177914167706	TCGA-24-2024
14	88047518	107285437	2	TCGA-24-2024
15	20071673	31177476	2.21935980782236	TCGA-24-2024
15	31179534	72033224	2	TCGA-24-2024
15	72037610	77912408	0.964292731509077	TCGA-24-2024
15	77916105	86947468	2	TCGA-24-2024
15	86952892	88499185	2.193756019879	TCGA-24-2024
15	88499433	102400037	2	TCGA-24-2024
16	86671	8520579	2.19906942908116	TCGA-24-2024
16	8524374	48138272	2	TCGA-24-2024
16	48160142	59233178	1.0114228115834	TCGA-24-2024
16	59234144	90163275	1.04321981974379	TCGA-24-2024
17	6689	10364191	2	TCGA-24-2024
17	10403582	46959208	1.00767888363043	TCGA-24-2024
17	46978180	60822982	2	TCGA-24-2024
17	60832243	81049726	3.06032125799443	TCGA-24-2024
18	99319	47606945	2	TCGA-24-2024
18	47607260	78015057	1.02314713474237	TCGA-24-2024
19	260912	9077264	1.08218236257881	TCGA-24-2024
19	9077436	46650570	2.1070671879961	TCGA-24-2024
19	46660954	59095126	1.05660809754472	TCGA-24-2024
20	61795	55286814	2	TCGA-24-2024
20	55287399	62912463	3.00094477902529	TCGA-24-2024
21	11001104	33818070	2	TCGA-24-2024
21	33820767	47542220	1.87320403840537	TCGA-24-2024
21	47542378	48084820	2.84912218326779	TCGA-24-2024
22	16055070	51219006	2	TCGA-24-2024
X	169805	136288594	1.07803290367409	TCGA-24-2024
X	136289371	147498383	1.17625312957078	TCGA-24-2024
X	147498653	155233925	1.06274652014049	TCGA-24-2024
1	721290	21410231	3.27677846163976	TCGA-24-2290
1	21438239	21584585	6.59147398938153	TCGA-24-2290
1	21584941	21836934	6.65485672909684	TCGA-24-2290
1	21840709	22758583	3.3169353545107	TCGA-24-2290
1	22760900	28950862	2	TCGA-24-2290
1	28990270	41782194	5.139878221819	TCGA-24-2290
1	41783873	46813267	4.84144166835338	TCGA-24-2290
1	46813967	93487349	6.92815498480798	TCGA-24-2290
1	93491275	110502622	5.00576760513659	TCGA-24-2290
1	110513567	121291080	3.98129747407808	TCGA-24-2290
1	142702814	218127794	3.9572722333975	TCGA-24-2290
1	218128141	249198692	4.81221039138254	TCGA-24-2290
2	15703	65947371	3.2497384070642	TCGA-24-2290
2	65956150	116987100	3.89338113031188	TCGA-24-2290
2	116987143	149303264	3.76331351379896	TCGA-24-2290
2	149312728	149608697	5.61965550534321	TCGA-24-2290
2	149613560	200839853	3.74658496057146	TCGA-24-2290
2	200844834	243048760	2	TCGA-24-2290
3	69244	32407482	2.95828718327932	TCGA-24-2290
3	32413032	67279561	4.01329405085934	TCGA-24-2290
3	67282915	67354466	2.51657251204615	TCGA-24-2290
3	67355643	114257956	4.09847161202984	TCGA-24-2290
3	114257976	141611635	3.88347167052562	TCGA-24-2290
3	141612373	148377209	4.41581932272708	TCGA-24-2290
3	148378870	150272305	6.29928731668402	TCGA-24-2290
3	150276391	163338040	4.02900297138988	TCGA-24-2290
3	163338289	186920446	4.16656538349264	TCGA-24-2290
3	186921468	192335538	4.47779361540806	TCGA-24-2290
3	192336541	197846636	3.93076876208002	TCGA-24-2290
4	68911	22806763	2	TCGA-24-2290
4	22820504	52696792	2.15497226080345	TCGA-24-2290
4	52698636	54033543	3.96391248181022	TCGA-24-2290
4	54051213	57190829	5.81600885537145	TCGA-24-2290
4	57194441	98154447	2	TCGA-24-2290
4	98159008	136998965	2.70495198966451	TCGA-24-2290
4	137002709	168619280	2.72563180555597	TCGA-24-2290
4	168620546	178210084	2.62681147912132	TCGA-24-2290
4	178213319	178554468	4.24841364518366	TCGA-24-2290
4	178561702	190921709	2.70352925678932	TCGA-24-2290
5	28949	3773462	4.3060034557403	TCGA-24-2290
5	3773651	18213433	3.90540257334332	TCGA-24-2290
5	18215198	30067114	4.52141569939084	TCGA-24-2290
5	30069262	53628856	4.03808985168584	TCGA-24-2290
5	53629388	109325127	2	TCGA-24-2290
5	109326967	109459573	0	TCGA-24-2290
5	109475723	113703273	2	TCGA-24-2290
5	113707841	128327584	3.86986290914784	TCGA-24-2290
5	128330174	132467427	1.86510528859864	TCGA-24-2290
5	132487037	156801180	3.78587893910052	TCGA-24-2290
5	156801292	180696889	2	TCGA-24-2290
6	203249	25412987	3.96635721275302	TCGA-24-2290
6	25413922	25601365	1.84381120496862	TCGA-24-2290
6	25601702	45486496	3.89664036811834	TCGA-24-2290
6	45487944	63514296	4.08082972851416	TCGA-24-2290
6	63516760	89213117	3.06821619429015	TCGA-24-2290
6	89216444	89287223	1.02705002933652	TCGA-24-2290
6	89293745	98900621	3.05596759288641	TCGA-24-2290
6	98904572	98933202	0.935136065602722	TCGA-24-2290
6	98938834	152080735	3.10985966300276	TCGA-24-2290
6	152082646	164914989	4.03964002914392	TCGA-24-2290
6	164920393	165051709	6.66148466458431	TCGA-24-2290
6	165052448	165134320	6.08533863502696	TCGA-24-2290
6	165147793	170918031	3.78393592328929	TCGA-24-2290
7	43259	84299470	4.0168728913735	TCGA-24-2290
7	84302877	85177326	5.65591839132689	TCGA-24-2290
7	85177991	98108876	3.73695949351203	TCGA-24-2290
7	98111235	147815663	5.64177776667431	TCGA-24-2290
7	147815769	159119220	5.29556821251617	TCGA-24-2290
8	161222	563371	6.01044621745146	TCGA-24-2290
8	571611	583248	6.68798597525433	TCGA-24-2290
8	587113	2728891	1.67581001553288	TCGA-24-2290
8	2729078	15911420	1.80339626190875	TCGA-24-2290
8	15912974	42505423	2	TCGA-24-2290
8	42507740	49773584	6.2429833614577	TCGA-24-2290
8	49778564	57441438	5.49930253895588	TCGA-24-2290
8	57448712	65899687	4.63764261898173	TCGA-24-2290
8	65910154	76981285	5.62103875837059	TCGA-24-2290
8	76984288	90690541	7.38695451946351	TCGA-24-2290
8	90703905	98785485	3.01801658750551	TCGA-24-2290
8	98799955	116853988	5.19127913947699	TCGA-24-2290
8	116874954	116902470	0.799635976771787	TCGA-24-2290
8	116902508	124678224	1.07026821626986	TCGA-24-2290
8	124683734	146293414	5.00095890729304	TCGA-24-2290
9	46431	7513589	6.06120494715849	TCGA-24-2290
9	7514442	7534214	2.24248050861536	TCGA-24-2290
9	7534805	17536737	5.8780135345061	TCGA-24-2290
9	17538562	44900526	3.9767219137321	TCGA-24-2290
9	68151440	96889493	2	TCGA-24-2290
9	96889505	141071475	4.06041329851396	TCGA-24-2290
10	104427	45225150	3.84864648303296	TCGA-24-2290
10	45227648	45354770	3.96969464749423	TCGA-24-2290
10	45355020	87864802	3.82302163517372	TCGA-24-2290
10	87865009	109175347	1.89976996074173	TCGA-24-2290
10	109183720	135434551	3.96409315716848	TCGA-24-2290
11	198510	8801618	3.79033960950022	TCGA-24-2290
11	8805261	19782861	5.62003371378984	TCGA-24-2290
11	19786640	19850502	3.66707965153896	TCGA-24-2290
11	19851008	19933019	3.7301883639503	TCGA-24-2290
11	19933093	27799113	5.94305662511955	TCGA-24-2290
11	27799529	57102096	4.0460345474896	TCGA-24-2290
11	57108911	62402393	2	TCGA-24-2290
11	62417045	85425856	3.97964074294812	TCGA-24-2290
11	85429074	121208310	2	TCGA-24-2290
11	121208698	134944770	3.9437744464711	TCGA-24-2290
12	180185	4406031	5.89019665509196	TCGA-24-2290
12	4406281	17669549	4.08727925373686	TCGA-24-2290
12	17669789	40779894	5.11651900878561	TCGA-24-2290
12	40787385	50904144	2	TCGA-24-2290
12	50922336	58836631	3.93962731126051	TCGA-24-2290
12	58839960	58872839	2	TCGA-24-2290
12	58872899	64232082	4.16030154772608	TCGA-24-2290
12	64256386	64484290	0.0201337000471767	TCGA-24-2290
12	64498449	66127861	3.87798301118601	TCGA-24-2290
12	66127948	74235121	7.18091963923438	TCGA-24-2290
12	74255000	86600654	3.09036169831657	TCGA-24-2290
12	86609200	89776284	2	TCGA-24-2290
12	89776485	89915929	0	TCGA-24-2290
12	89924559	108064455	2	TCGA-24-2290
12	108072102	114399157	2.94370851678221	TCGA-24-2290
12	114401173	133777645	3.92976110035482	TCGA-24-2290
13	19029568	95925314	2	TCGA-24-2290
13	95925674	96303474	3.06516553072067	TCGA-24-2290
13	96342022	100859146	2	TCGA-24-2290
13	100861262	115106996	3.54402794147437	TCGA-24-2290
14	20203125	24760764	3.95960779991376	TCGA-24-2290
14	24765684	38562080	5.4414323987744	TCGA-24-2290
14	38571182	68196636	4.39337124590561	TCGA-24-2290
14	68197350	75371060	2.92338128207603	TCGA-24-2290
14	75373475	87805904	4.1387694712657	TCGA-24-2290
14	87807202	92270341	3.76248120653186	TCGA-24-2290
14	92275946	107285437	2.86912928114897	TCGA-24-2290
15	20071673	23705544	3.06392683509725	TCGA-24-2290
15	23711841	55441969	2	TCGA-24-2290
15	55443674	63261023	3.63029133433558	TCGA-24-2290
15	63261653	70004352	2	TCGA-24-2290
15	70006184	78509588	3.97373819371446	TCGA-24-2290
15	78520204	78689669	1.85176015463051	TCGA-24-2290
15	78692112	85910978	3.8984701698569	TCGA-24-2290
15	85934531	85997197	2	TCGA-24-2290
15	86000503	93413594	3.95875693570818	TCGA-24-2290
15	93421244	102400037	6.29834426878424	TCGA-24-2290
16	86671	28554108	2	TCGA-24-2290
16	28568678	35205717	4.12059308541028	TCGA-24-2290
16	46507944	50502844	3.89235855534034	TCGA-24-2290
16	50508101	65218687	2	TCGA-24-2290
16	65218954	89515041	3.96554716771532	TCGA-24-2290
16	89520152	90163275	2	TCGA-24-2290
17	6689	22120732	2	TCGA-24-2290
17	22121729	29082334	4.16434285245723	TCGA-24-2290
17	29107708	44904049	2	TCGA-24-2290
17	44916791	81049726	4.10423043691115	TCGA-24-2290
18	99319	4151216	2.49893939570436	TCGA-24-2290
18	4151377	78015057	4.09445154411024	TCGA-24-2290
19	260912	21726337	2.13239775206996	TCGA-24-2290
19	21740932	56098935	3.85094136847848	TCGA-24-2290
19	56099832	56148389	5.433960623309	TCGA-24-2290
19	56150471	59095126	5.60923626663037	TCGA-24-2290
20	61795	16322199	6.01640876691397	TCGA-24-2290
20	16324849	60167718	3.9596022717359	TCGA-24-2290
20	60168753	62912463	5.95769324814355	TCGA-24-2290
21	11001104	27997671	3.8195887961828	TCGA-24-2290
21	27997710	48084820	2.67935708513298	TCGA-24-2290
22	16055070	41107718	4.03139358827048	TCGA-24-2290
22	41117441	51219006	2	TCGA-24-2290
X	169805	46866130	2.16385904712865	TCGA-24-2290
X	46881568	53870412	6.1127094690497	TCGA-24-2290
X	53882174	54016221	8.42183939721367	TCGA-24-2290
X	54056741	54115889	5.27644325312291	TCGA-24-2290
X	54194470	69836221	4.10824601819914	TCGA-24-2290
X	69865813	77957325	2	TCGA-24-2290
X	77964794	91184808	4.36969454998591	TCGA-24-2290
X	91301486	155233925	2.11802517814797	TCGA-24-2290
1	565400	2701816	4.46293414415588	TCGA-25-1632
1	2713327	55860561	3.25660290355952	TCGA-25-1632
1	55865474	76783391	2.97736225560901	TCGA-25-1632
1	76784636	76931051	2	TCGA-25-1632
1	76937803	101669985	2.93074088811115	TCGA-25-1632
1	101670236	121291080	3.89623047680594	TCGA-25-1632
1	142702814	190069886	4.0247499013259	TCGA-25-1632
1	190070861	249198692	2.98872912846923	TCGA-25-1632
2	15703	243048760	3.97130690313434	TCGA-25-1632
3	69244	55023821	2.87584532922212	TCGA-25-1632
3	55028941	61729688	3.84915952212114	TCGA-25-1632
3	61733962	66293688	9.84762897780797	TCGA-25-1632
3	66294095	77127014	5.93309469438879	TCGA-25-1632
3	77150163	129317745	3.95288811055594	TCGA-25-1632
3	129321610	168239216	3.76363430154892	TCGA-25-1632
3	168244580	186781487	4.72716649384802	TCGA-25-1632
3	186791033	197846636	2.8359525592639	TCGA-25-1632
4	68911	6663319	3.12621109571947	TCGA-25-1632
4	6673462	9370690	3.47583993635471	TCGA-25-1632
4	9372303	10274626	4.40427742743052	TCGA-25-1632
4	10274934	13023307	3.8157073996631	TCGA-25-1632
4	13024451	13940961	6.30161056214395	TCGA-25-1632
4	13941013	26402187	4.09165134298368	TCGA-25-1632
4	26408315	69940122	3.82521374194246	TCGA-25-1632
4	69941024	134773994	4.74611446556169	TCGA-25-1632
4	134775136	142016173	6.52789674851167	TCGA-25-1632
4	142016427	144543099	5.85237824641423	TCGA-25-1632
4	144546275	151284982	5.08705008129936	TCGA-25-1632
4	151307121	190921709	2	TCGA-25-1632
5	28949	2320349	6.63013460207841	TCGA-25-1632
5	2320472	10846476	6.05195815358194	TCGA-25-1632
5	10851230	13995045	6.9447403066757	TCGA-25-1632
5	13999682	14794868	12.1702648091223	TCGA-25-1632
5	14802066	15181643	7.03374504147336	TCGA-25-1632
5	15188264	30081665	3.73291173854012	TCGA-25-1632
5	30084257	180696889	3.8067895480816	TCGA-25-1632
6	203249	12019530	5.00689836366947	TCGA-25-1632
6	12020241	126989082	3.86676582707652	TCGA-25-1632
6	127002633	146419106	2.92703352605696	TCGA-25-1632
6	146431869	170918031	1.84447405414327	TCGA-25-1632
7	43259	135363418	2	TCGA-25-1632
7	135369039	159119220	4.01222452525349	TCGA-25-1632
8	161222	2522769	6.9638754444793	TCGA-25-1632
8	2523398	5120503	5.91545833947478	TCGA-25-1632
8	5120679	8629936	6.54215908659124	TCGA-25-1632
8	8636096	9364801	8.73567740527965	TCGA-25-1632
8	9366112	9715475	6.49202224766976	TCGA-25-1632
8	9718071	10682777	2.98035219351156	TCGA-25-1632
8	10685851	12473558	6.98300919815142	TCGA-25-1632
8	12477492	13444346	5.51692026097026	TCGA-25-1632
8	13448112	14153650	2.89866708735296	TCGA-25-1632
8	14159065	14853088	5.83730903594854	TCGA-25-1632
8	14853781	17070685	2.93418841970611	TCGA-25-1632
8	17074640	19418028	5.7243949926567	TCGA-25-1632
8	19418237	19752207	8.350366120129	TCGA-25-1632
8	19755977	19967216	5.97853985682318	TCGA-25-1632
8	19967422	20020367	5.8572311814696	TCGA-25-1632
8	20021889	20402811	8.92623005460742	TCGA-25-1632
8	20406197	21470665	5.78781191176416	TCGA-25-1632
8	21472776	23069718	3.15184632836302	TCGA-25-1632
8	23074298	23182268	9.59894006375742	TCGA-25-1632
8	23186837	24900609	5.7809253285687	TCGA-25-1632
8	24913391	25009642	4.5465449097208	TCGA-25-1632
8	25016384	25147472	7.55167842922315	TCGA-25-1632
8	25150847	25282849	7.58562513461266	TCGA-25-1632
8	25296264	25407292	8.0969276678042	TCGA-25-1632
8	25417528	25759022	4.65761029593212	TCGA-25-1632
8	25759828	26151724	5.94528230497646	TCGA-25-1632
8	26151802	26662246	3.05623774326049	TCGA-25-1632
8	26662926	31983067	4.88275199024808	TCGA-25-1632
8	31986192	33428277	5.79370398422813	TCGA-25-1632
8	33443076	36478794	2.91024996271842	TCGA-25-1632
8	36480301	38668319	5.17452587538885	TCGA-25-1632
8	38681076	40708356	2.98995841732067	TCGA-25-1632
8	40713672	43145298	5.16187685319328	TCGA-25-1632
8	43150374	50126554	2.97360748859796	TCGA-25-1632
8	50127899	53001430	3.7722446918598	TCGA-25-1632
8	53003302	56508063	5.68793274213902	TCGA-25-1632
8	56514037	59152769	6.78779014654312	TCGA-25-1632
8	59156411	60984213	3.86611040550042	TCGA-25-1632
8	60998730	61588954	6.64626177733733	TCGA-25-1632
8	61595606	62507459	5.61484066216676	TCGA-25-1632
8	62517605	63110766	4.71445826295176	TCGA-25-1632
8	63114121	72355285	1.84260523895089	TCGA-25-1632
8	72375596	73901862	4.70570067548298	TCGA-25-1632
8	73905130	74175978	7.52803200414401	TCGA-25-1632
8	74184632	74897219	4.7015763694436	TCGA-25-1632
8	74899141	93942913	2	TCGA-25-1632
8	93943731	95346517	2.88349566485393	TCGA-25-1632
8	95365885	96804065	4.82056818780681	TCGA-25-1632
8	96804762	98742159	6.66006155667428	TCGA-25-1632
8	98759290	102544279	4.75152487776631	TCGA-25-1632
8	102544575	103603809	3.92058821590358	TCGA-25-1632
8	103611260	104452041	2.85646966322652	TCGA-25-1632
8	104452199	104521015	3.01440700322516	TCGA-25-1632
8	104528452	107401813	4.80609943836308	TCGA-25-1632
8	107406409	110822842	3.79006463087046	TCGA-25-1632
8	110823258	111851695	2.89088642041855	TCGA-25-1632
8	111860724	116320062	3.54814898514974	TCGA-25-1632
8	116334000	117307039	5.33418858194508	TCGA-25-1632
8	117307110	117372128	2.93716603244838	TCGA-25-1632
8	117375048	117924443	2.9378443720123	TCGA-25-1632
8	117927841	119379645	5.71463153363762	TCGA-25-1632
8	119389818	119801271	3.77706825672852	TCGA-25-1632
8	119801335	121475108	7.12370988389623	TCGA-25-1632
8	121484748	122297004	4.76201630265731	TCGA-25-1632
8	122299849	122466859	7.91120163064862	TCGA-25-1632
8	122473051	124525192	4.84164894397718	TCGA-25-1632
8	124525483	126013134	7.72691871795902	TCGA-25-1632
8	126024052	126896886	5.01597753424932	TCGA-25-1632
8	126909415	131177695	7.71331972701893	TCGA-25-1632
8	131178690	132730239	4.81683786005978	TCGA-25-1632
8	132732212	135389345	7.96458966370063	TCGA-25-1632
8	135394067	138040764	4.81686192847086	TCGA-25-1632
8	138056469	140626391	5.86738809518429	TCGA-25-1632
8	140626831	140912215	3.21873197939661	TCGA-25-1632
8	140917576	141219125	4.22345403318338	TCGA-25-1632
8	141219143	141271075	2.92705661410582	TCGA-25-1632
8	141271120	141348332	2.8919151629995	TCGA-25-1632
8	141354734	144113600	4.32234766162092	TCGA-25-1632
8	144114022	145059425	3.29958427859258	TCGA-25-1632
8	145086428	146293414	6.21800982460072	TCGA-25-1632
9	46431	16472622	2.75007888837131	TCGA-25-1632
9	16473032	28793442	3.69892055562284	TCGA-25-1632
9	28793694	44900526	3.91280404983614	TCGA-25-1632
9	68151440	137518299	3.7572011110766	TCGA-25-1632
9	137518733	141071475	5.24265950065476	TCGA-25-1632
10	104427	33011229	2.93992260341502	TCGA-25-1632
10	33013011	60489808	3.95682045621214	TCGA-25-1632
10	60494155	61966479	5.76163147093684	TCGA-25-1632
10	61981247	74175433	4.02070716381484	TCGA-25-1632
10	74179071	135434551	2.94874062751304	TCGA-25-1632
11	198510	48094769	3.98715344386782	TCGA-25-1632
11	48101766	56511160	3.72906071086732	TCGA-25-1632
11	56517109	100894166	3.95437650618196	TCGA-25-1632
11	100895185	111073786	3.871305012905	TCGA-25-1632
11	111076664	115711976	4.77130675934933	TCGA-25-1632
11	115716929	132905173	3.8039771734237	TCGA-25-1632
11	132905593	134944770	4.761324198116	TCGA-25-1632
12	180185	38105138	3.15095917532109	TCGA-25-1632
12	38105609	105180145	3.91784699218266	TCGA-25-1632
12	105187596	133777645	2	TCGA-25-1632
13	19029568	49019389	2.9605264487229	TCGA-25-1632
13	49035467	86405753	3.82611706435714	TCGA-25-1632
13	86407103	106066286	4.86228294172385	TCGA-25-1632
13	106067173	115106996	4.08118140786674	TCGA-25-1632
14	20203125	20473910	4.11222882433144	TCGA-25-1632
14	20481345	25407183	4.14301686556118	TCGA-25-1632
14	25407974	33464570	3.787203060912	TCGA-25-1632
14	33468430	107285437	2.95018165630584	TCGA-25-1632
15	20071673	30282179	2.94235718424314	TCGA-25-1632
15	30282519	30369914	2.94253049530366	TCGA-25-1632
15	30930500	57653702	2	TCGA-25-1632
15	57654390	88065719	2.97917434439715	TCGA-25-1632
15	88066045	98713184	4.92135659304767	TCGA-25-1632
15	98713969	102400037	5.08612409427578	TCGA-25-1632
16	86671	33487076	4.10008957360702	TCGA-25-1632
16	33548519	35205717	2.84639172763173	TCGA-25-1632
16	46507944	55579436	3.0106168432771	TCGA-25-1632
16	55583448	90163275	2	TCGA-25-1632
17	6689	4075334	1.16128036056599	TCGA-25-1632
17	4077485	6877688	3.36212559788463	TCGA-25-1632
17	6880636	27891864	2	TCGA-25-1632
17	27901975	29668808	0.941231553308511	TCGA-25-1632
17	29670190	44930345	2	TCGA-25-1632
17	44933569	81049726	4.06912907454685	TCGA-25-1632
18	99319	25430219	3.89134032802754	TCGA-25-1632
18	25439826	41925030	2	TCGA-25-1632
18	41962976	78015057	0.983663912086511	TCGA-25-1632
19	260912	9574791	2.1346236233794	TCGA-25-1632
19	9583804	38713568	2.8787845854242	TCGA-25-1632
19	38725416	41734490	4.21149318096524	TCGA-25-1632
19	41756038	45523459	5.20738707597337	TCGA-25-1632
19	45536036	59095126	2	TCGA-25-1632
20	61795	62912463	4.04525307623748	TCGA-25-1632
21	11001104	41037799	2.91113459873587	TCGA-25-1632
21	41040695	45217559	2.24501004979178	TCGA-25-1632
21	45224184	48084820	3.4029540218085	TCGA-25-1632
22	16055070	51219006	2.10032338708865	TCGA-25-1632
X	169805	26322547	2.11667553714152	TCGA-25-1632
X	26323416	38297157	2	TCGA-25-1632
X	38297557	62583628	2.14229296141772	TCGA-25-1632
X	62595725	71383431	4.10835100477133	TCGA-25-1632
X	71384613	148366932	4.7800078096255	TCGA-25-1632
X	148369123	155239436	5.05388887912872	TCGA-25-1632
1	565400	3805255	4.45206317894054	TCGA-25-1634
1	3811790	4408306	2.71987410508716	TCGA-25-1634
1	4409496	7245434	3.8410260715935	TCGA-25-1634
1	7252366	38518685	2.77320976809234	TCGA-25-1634
1	38522092	41469404	6.55800624652985	TCGA-25-1634
1	41484317	58428779	4.74318261838822	TCGA-25-1634
1	58429142	62909999	5.78725793760003	TCGA-25-1634
1	62911751	63283516	2.99206486694684	TCGA-25-1634
1	63283920	63658137	3.99693926001712	TCGA-25-1634
1	63665339	68044856	4.78209252695028	TCGA-25-1634
1	68046525	96873350	2.99513403912115	TCGA-25-1634
1	96874516	97857061	4.89072048441803	TCGA-25-1634
1	97861504	100206801	2.86914076460028	TCGA-25-1634
1	100207207	101321076	5.05379502445459	TCGA-25-1634
1	101322866	103510815	2.99781154550681	TCGA-25-1634
1	103519638	106777777	5.66903289768277	TCGA-25-1634
1	106777859	112651428	5.97340900355874	TCGA-25-1634
1	112651890	112964856	4.61120731919826	TCGA-25-1634
1	112973602	118703281	3.79741378884666	TCGA-25-1634
